05-04 02:15 | DEBUG   | src.AutoGrid             | 126  | Format logger configured [{'fmt': '{asctime} | {levelname:7s} | {name:24s} | {lineno:<4n} | {message}', 'style': '{', 'datefmt': '%m-%d %H:%M'}]
05-04 02:15 | DEBUG   | src.AutoGrid             | 127  | Console logger configured [{'level': 'DEBUG'}]
06-24 20:26 | DEBUG   | src.AutoGrid             | 160  | Creating a new environment using <function make at 0x0000015C8D2F5160>(([], {'dataset': 'l2rpn_icaps_2021_large_train', 'difficulty': 'competition', 'reward_class': <class 'grid2op.Reward.bridgeReward.BridgeReward'>, 'backend': <lightsim2grid.lightSimBackend.LightSimBackend object at 0x0000015C93D26F10>}))
06-24 20:26 | DEBUG   | src.AutoGrid             | 175  | Creating a new evaluation environment using <function make at 0x0000015C8D2F5160>(([], {'dataset': 'l2rpn_icaps_2021_large_val', 'difficulty': 'competition', 'reward_class': <class 'grid2op.Reward.l2RPNSandBoxScore.L2RPNSandBoxScore'>, 'backend': <lightsim2grid.lightSimBackend.LightSimBackend object at 0x0000015C93D26F40>}))
06-24 20:26 | INFO    | src.AutoGrid             | 199  | Training agent with [None]
06-24 20:26 | DEBUG   | src.trainner.trainer     | 27   | Training agent [<grid2op.Agent.doNothing.DoNothingAgent object at 0x0000015C980869A0>] with trainner: None({'total_timesteps': 10000000, 'reset_num_timesteps': False, 'add_training': False, 'save_path': './agents_BridgeReward\\Do_Nothing', 'tb_log_name': 'Do_Nothing'})
06-24 20:26 | WARNING | src.trainner.trainer     | 39   | [None] is not a valid training method or class.
06-24 20:26 | INFO    | src.AutoGrid             | 205  | Evaluating agent with [GRID2OP_BASELINE]
06-24 20:26 | DEBUG   | src.evaluators.evaluator | 31   | evaluation env: <Environment_l2rpn_icaps_2021_large_val instance named l2rpn_icaps_2021_large_val>
06-24 20:26 | DEBUG   | src.evaluators.evaluator | 33   | evaluation reward: <grid2op.Reward.l2RPNSandBoxScore.L2RPNSandBoxScore object at 0x0000015C97FF26A0>
06-24 20:32 | DEBUG   | src.AutoGrid             | 210  | Execution finished, cleaning up resources.
06-24 20:32 | INFO    | src.AutoGrid             | 191  | Executing experiment [experiment_A2C_box]
06-24 20:32 | DEBUG   | src.AutoGrid             | 147  | Creating backend [<class 'lightsim2grid.lightSimBackend.LightSimBackend'>]
06-24 20:32 | DEBUG   | src.AutoGrid             | 160  | Creating a new environment using <function make at 0x0000015C8D2F5160>(([], {'dataset': 'l2rpn_icaps_2021_large_train', 'difficulty': 'competition', 'reward_class': <class 'grid2op.Reward.bridgeReward.BridgeReward'>, 'backend': <lightsim2grid.lightSimBackend.LightSimBackend object at 0x0000015C93E2C910>}))
06-24 20:32 | DEBUG   | src.AutoGrid             | 175  | Creating a new evaluation environment using <function make at 0x0000015C8D2F5160>(([], {'dataset': 'l2rpn_icaps_2021_large_val', 'difficulty': 'competition', 'reward_class': <class 'grid2op.Reward.l2RPNSandBoxScore.L2RPNSandBoxScore'>, 'backend': <lightsim2grid.lightSimBackend.LightSimBackend object at 0x0000015C93E1F700>}))
06-24 20:32 | DEBUG   | src.makers.SB3           | 24   | Environment [<Environment_l2rpn_icaps_2021_large_train instance named l2rpn_icaps_2021_large_train>]
06-24 20:32 | DEBUG   | src.makers.SB3           | 40   | Gym Environment [<CustomGymEnv instance>]
06-24 20:32 | DEBUG   | src.makers.SB3           | 50   | Creating new gym observation space using <class 'grid2op.gym_compat.box_gym_obsspace.BoxGymnasiumObsSpace'> with arguments {'attr_to_keep': ['gen_p', 'gen_q', 'gen_v', 'gen_margin_up', 'gen_margin_down', 'load_p', 'load_q', 'load_v', 'p_or', 'q_or', 'v_or', 'a_or', 'p_ex', 'q_ex', 'v_ex', 'a_ex', 'rho', 'line_status', 'timestep_overflow', 'target_dispatch', 'actual_dispatch', 'curtailment', 'curtailment_limit', 'thermal_limit', 'theta_or', 'theta_ex', 'load_theta', 'gen_theta']}
06-24 20:32 | DEBUG   | src.makers.SB3           | 57   | Gym observation_space [Box([0. 0. 0. ... 0. 0. 0.], [inf inf inf ... inf inf inf], (1194,), float32)]
06-24 20:32 | DEBUG   | src.makers.SB3           | 67   | Creating new gym action space using <class 'grid2op.gym_compat.box_gym_actspace.BoxGymnasiumActSpace'>  with arguments {'attr_to_keep': ['redispatch', 'curtail']}
06-24 20:32 | DEBUG   | src.makers.SB3           | 74   | Gym action_space [Box([  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
  -1.4  -1.4 -10.4  -1.4  -2.8  -2.8  -4.3  -2.8  -8.5  -9.9], [ 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.4  1.4
 10.4  1.4  2.8  2.8  4.3  2.8  8.5  9.9], (22,), float32)]
06-24 20:32 | DEBUG   | src.makers.SB3           | 87   | Creating agent [<class 'stable_baselines3.a2c.a2c.A2C'>]
06-24 20:32 | DEBUG   | src.makers.SB3           | 88   | env.action_space: <grid2op.Space.GridObjects.ActionSpace_l2rpn_icaps_2021_large_train object at 0x0000015C99C16580>
06-24 20:32 | DEBUG   | src.makers.SB3           | 89   | env_gym.action_space: Box([  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
  -1.4  -1.4 -10.4  -1.4  -2.8  -2.8  -4.3  -2.8  -8.5  -9.9], [ 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.4  1.4
 10.4  1.4  2.8  2.8  4.3  2.8  8.5  9.9], (22,), float32)
06-24 20:32 | DEBUG   | src.makers.SB3           | 90   | env_gym.observation_space: Box([0. 0. 0. ... 0. 0. 0.], [inf inf inf ... inf inf inf], (1194,), float32)
06-24 20:32 | DEBUG   | src.makers.SB3           | 91   | gymenv: <CustomGymEnv instance>
06-24 20:32 | DEBUG   | src.makers.SB3           | 92   | nn_type: <class 'stable_baselines3.a2c.a2c.A2C'>
06-24 20:32 | DEBUG   | src.makers.SB3           | 93   | nn_kwargs: {'policy': <class 'stable_baselines3.common.policies.ActorCriticPolicy'>, 'tensorboard_log': './agents_BridgeReward\\tensorboard_log', 'env': <base_IncreasingFlatReward.CustomGymEnv object at 0x0000015C96B229D0>, 'verbose': True}
06-24 20:32 | DEBUG   | src.makers.SB3           | 94   | nn_path: ./agents_BridgeReward\A2C_box.zip
06-24 20:32 | WARNING | src.agents.grid2OpGymAgent | 100  | Both nn_path and nn_kwargs are set, an agent will be loaded, not created.To create and agent please set nn_path to None
06-24 20:32 | DEBUG   | src.agents.Grid2OpSB3    | 176  | loading agent from [./agents_BridgeReward\A2C_box.zip]
06-24 20:32 | DEBUG   | src.agents.Grid2OpSB3    | 180  | Agent loaded with  10000000 total_timesteps trained
06-24 20:32 | INFO    | src.AutoGrid             | 199  | Training agent with [DEFAULT]
06-24 20:32 | DEBUG   | src.trainner.trainer     | 27   | Training agent [<src.agents.Grid2OpSB3.SB3AgentGrid2Op object at 0x0000015C96ADCF70>] with trainner: DEFAULT({'total_timesteps': 10000000, 'reset_num_timesteps': False, 'add_training': False, 'save_path': './agents_BridgeReward\\A2C_box', 'tb_log_name': 'A2C_box'})
06-24 20:32 | DEBUG   | src.agents.Grid2OpSB3    | 234  | Training agent for 0 timesteps
06-24 20:32 | INFO    | src.AutoGrid             | 205  | Evaluating agent with [GRID2OP_BASELINE]
06-24 20:32 | DEBUG   | src.evaluators.evaluator | 31   | evaluation env: <Environment_l2rpn_icaps_2021_large_val instance named l2rpn_icaps_2021_large_val>
06-24 20:32 | DEBUG   | src.evaluators.evaluator | 33   | evaluation reward: <grid2op.Reward.l2RPNSandBoxScore.L2RPNSandBoxScore object at 0x0000015CA0FE4CD0>
06-24 20:37 | DEBUG   | src.AutoGrid             | 210  | Execution finished, cleaning up resources.
06-24 20:37 | INFO    | src.AutoGrid             | 191  | Executing experiment [experiment_A2C_discrete]
06-24 20:37 | DEBUG   | src.AutoGrid             | 147  | Creating backend [<class 'lightsim2grid.lightSimBackend.LightSimBackend'>]
06-24 20:37 | DEBUG   | src.AutoGrid             | 160  | Creating a new environment using <function make at 0x0000015C8D2F5160>(([], {'dataset': 'l2rpn_icaps_2021_large_train', 'difficulty': 'competition', 'reward_class': <class 'grid2op.Reward.bridgeReward.BridgeReward'>, 'backend': <lightsim2grid.lightSimBackend.LightSimBackend object at 0x0000015C9C5337C0>}))
06-24 20:37 | DEBUG   | src.AutoGrid             | 175  | Creating a new evaluation environment using <function make at 0x0000015C8D2F5160>(([], {'dataset': 'l2rpn_icaps_2021_large_val', 'difficulty': 'competition', 'reward_class': <class 'grid2op.Reward.l2RPNSandBoxScore.L2RPNSandBoxScore'>, 'backend': <lightsim2grid.lightSimBackend.LightSimBackend object at 0x0000015C9C5330D0>}))
06-24 20:37 | DEBUG   | src.makers.SB3           | 24   | Environment [<Environment_l2rpn_icaps_2021_large_train instance named l2rpn_icaps_2021_large_train>]
06-24 20:37 | DEBUG   | src.makers.SB3           | 40   | Gym Environment [<CustomGymEnv instance>]
06-24 20:37 | DEBUG   | src.makers.SB3           | 50   | Creating new gym observation space using <class 'grid2op.gym_compat.box_gym_obsspace.BoxGymnasiumObsSpace'> with arguments {'attr_to_keep': ['gen_p', 'gen_q', 'gen_v', 'gen_margin_up', 'gen_margin_down', 'load_p', 'load_q', 'load_v', 'p_or', 'q_or', 'v_or', 'a_or', 'p_ex', 'q_ex', 'v_ex', 'a_ex', 'rho', 'line_status', 'timestep_overflow', 'target_dispatch', 'actual_dispatch', 'curtailment', 'curtailment_limit', 'thermal_limit', 'theta_or', 'theta_ex', 'load_theta', 'gen_theta']}
06-24 20:37 | DEBUG   | src.makers.SB3           | 57   | Gym observation_space [Box([0. 0. 0. ... 0. 0. 0.], [inf inf inf ... inf inf inf], (1194,), float32)]
06-24 20:37 | DEBUG   | src.makers.SB3           | 67   | Creating new gym action space using <class 'grid2op.gym_compat.discrete_gym_actspace.MultiDiscreteActSpaceGymnasium'>  with arguments {'attr_to_keep': {'redispatch', 'curtail'}}
06-24 20:37 | DEBUG   | src.makers.SB3           | 74   | Gym action_space [Discrete(205)]
06-24 20:37 | DEBUG   | src.makers.SB3           | 87   | Creating agent [<class 'stable_baselines3.a2c.a2c.A2C'>]
06-24 20:37 | DEBUG   | src.makers.SB3           | 88   | env.action_space: <grid2op.Space.GridObjects.ActionSpace_l2rpn_icaps_2021_large_train object at 0x0000015C98012580>
06-24 20:37 | DEBUG   | src.makers.SB3           | 89   | env_gym.action_space: Discrete(205)
06-24 20:37 | DEBUG   | src.makers.SB3           | 90   | env_gym.observation_space: Box([0. 0. 0. ... 0. 0. 0.], [inf inf inf ... inf inf inf], (1194,), float32)
06-24 20:37 | DEBUG   | src.makers.SB3           | 91   | gymenv: <CustomGymEnv instance>
06-24 20:37 | DEBUG   | src.makers.SB3           | 92   | nn_type: <class 'stable_baselines3.a2c.a2c.A2C'>
06-24 20:37 | DEBUG   | src.makers.SB3           | 93   | nn_kwargs: {'policy': <class 'stable_baselines3.common.policies.ActorCriticPolicy'>, 'tensorboard_log': './agents_BridgeReward\\tensorboard_log', 'env': <base_IncreasingFlatReward.CustomGymEnv object at 0x0000015C9F7FE220>, 'verbose': True}
06-24 20:37 | DEBUG   | src.makers.SB3           | 94   | nn_path: ./agents_BridgeReward\A2C_discrete.zip
06-24 20:37 | WARNING | src.agents.grid2OpGymAgent | 100  | Both nn_path and nn_kwargs are set, an agent will be loaded, not created.To create and agent please set nn_path to None
06-24 20:37 | DEBUG   | src.agents.Grid2OpSB3    | 176  | loading agent from [./agents_BridgeReward\A2C_discrete.zip]
06-24 20:37 | DEBUG   | src.agents.Grid2OpSB3    | 180  | Agent loaded with  10000000 total_timesteps trained
06-24 20:37 | INFO    | src.AutoGrid             | 199  | Training agent with [DEFAULT]
06-24 20:37 | DEBUG   | src.trainner.trainer     | 27   | Training agent [<src.agents.Grid2OpSB3.SB3AgentGrid2Op object at 0x0000015C96B42670>] with trainner: DEFAULT({'total_timesteps': 10000000, 'reset_num_timesteps': False, 'add_training': False, 'save_path': './agents_BridgeReward\\A2C_discrete', 'tb_log_name': 'A2C_discrete'})
06-24 20:37 | DEBUG   | src.agents.Grid2OpSB3    | 234  | Training agent for 0 timesteps
06-24 20:37 | INFO    | src.AutoGrid             | 205  | Evaluating agent with [GRID2OP_BASELINE]
06-24 20:37 | DEBUG   | src.evaluators.evaluator | 31   | evaluation env: <Environment_l2rpn_icaps_2021_large_val instance named l2rpn_icaps_2021_large_val>
06-24 20:37 | DEBUG   | src.evaluators.evaluator | 33   | evaluation reward: <grid2op.Reward.l2RPNSandBoxScore.L2RPNSandBoxScore object at 0x0000015C9CF17640>
06-24 20:46 | DEBUG   | src.AutoGrid             | 210  | Execution finished, cleaning up resources.
06-24 20:46 | INFO    | src.AutoGrid             | 191  | Executing experiment [experiment_A2C_discrete_singleaction]
06-24 20:46 | DEBUG   | src.AutoGrid             | 147  | Creating backend [<class 'lightsim2grid.lightSimBackend.LightSimBackend'>]
06-24 20:46 | DEBUG   | src.AutoGrid             | 160  | Creating a new environment using <function make at 0x0000015C8D2F5160>(([], {'dataset': 'l2rpn_icaps_2021_large_train', 'difficulty': 'competition', 'reward_class': <class 'grid2op.Reward.bridgeReward.BridgeReward'>, 'backend': <lightsim2grid.lightSimBackend.LightSimBackend object at 0x0000015C9C51D490>}))
06-24 20:46 | DEBUG   | src.AutoGrid             | 175  | Creating a new evaluation environment using <function make at 0x0000015C8D2F5160>(([], {'dataset': 'l2rpn_icaps_2021_large_val', 'difficulty': 'competition', 'reward_class': <class 'grid2op.Reward.l2RPNSandBoxScore.L2RPNSandBoxScore'>, 'backend': <lightsim2grid.lightSimBackend.LightSimBackend object at 0x0000015C9845E6D0>}))
06-24 20:46 | DEBUG   | src.makers.SB3           | 24   | Environment [<Environment_l2rpn_icaps_2021_large_train instance named l2rpn_icaps_2021_large_train>]
06-24 20:46 | DEBUG   | src.makers.SB3           | 40   | Gym Environment [<CustomGymEnv instance>]
06-24 20:46 | DEBUG   | src.makers.SB3           | 50   | Creating new gym observation space using <class 'grid2op.gym_compat.box_gym_obsspace.BoxGymnasiumObsSpace'> with arguments {'attr_to_keep': ['gen_p', 'gen_q', 'gen_v', 'gen_margin_up', 'gen_margin_down', 'load_p', 'load_q', 'load_v', 'p_or', 'q_or', 'v_or', 'a_or', 'p_ex', 'q_ex', 'v_ex', 'a_ex', 'rho', 'line_status', 'timestep_overflow', 'target_dispatch', 'actual_dispatch', 'curtailment', 'curtailment_limit', 'thermal_limit', 'theta_or', 'theta_ex', 'load_theta', 'gen_theta']}
06-24 20:46 | DEBUG   | src.makers.SB3           | 57   | Gym observation_space [Box([0. 0. 0. ... 0. 0. 0.], [inf inf inf ... inf inf inf], (1194,), float32)]
06-24 20:46 | DEBUG   | src.makers.SB3           | 67   | Creating new gym action space using <function create_discrete_action_space at 0x0000015C93D29B80>  with arguments {'save_path': './discrete_action_space', 'load_path': './discrete_action_space', '_action_filter': <function _filter_action at 0x0000015C93D29AF0>}
06-24 20:46 | DEBUG   | base_IncreasingFlatReward | 113  | Loaded Action space size:201 from folder [./discrete_action_space]
06-24 20:46 | DEBUG   | src.makers.SB3           | 74   | Gym action_space [Discrete(201)]
06-24 20:46 | DEBUG   | src.makers.SB3           | 87   | Creating agent [<class 'stable_baselines3.a2c.a2c.A2C'>]
06-24 20:46 | DEBUG   | src.makers.SB3           | 88   | env.action_space: <grid2op.Space.GridObjects.ActionSpace_l2rpn_icaps_2021_large_train object at 0x0000015CACD7DC70>
06-24 20:46 | DEBUG   | src.makers.SB3           | 89   | env_gym.action_space: Discrete(201)
06-24 20:46 | DEBUG   | src.makers.SB3           | 90   | env_gym.observation_space: Box([0. 0. 0. ... 0. 0. 0.], [inf inf inf ... inf inf inf], (1194,), float32)
06-24 20:46 | DEBUG   | src.makers.SB3           | 91   | gymenv: <CustomGymEnv instance>
06-24 20:46 | DEBUG   | src.makers.SB3           | 92   | nn_type: <class 'stable_baselines3.a2c.a2c.A2C'>
06-24 20:46 | DEBUG   | src.makers.SB3           | 93   | nn_kwargs: {'policy': <class 'stable_baselines3.common.policies.ActorCriticPolicy'>, 'tensorboard_log': './agents_BridgeReward\\tensorboard_log', 'env': <base_IncreasingFlatReward.CustomGymEnv object at 0x0000015C985920A0>, 'verbose': True}
06-24 20:46 | DEBUG   | src.makers.SB3           | 94   | nn_path: ./agents_BridgeReward\A2C_discrete_singleaction.zip
06-24 20:46 | WARNING | src.agents.grid2OpGymAgent | 100  | Both nn_path and nn_kwargs are set, an agent will be loaded, not created.To create and agent please set nn_path to None
06-24 20:46 | DEBUG   | src.agents.Grid2OpSB3    | 176  | loading agent from [./agents_BridgeReward\A2C_discrete_singleaction.zip]
06-24 20:46 | DEBUG   | src.agents.Grid2OpSB3    | 180  | Agent loaded with  10000000 total_timesteps trained
06-24 20:46 | INFO    | src.AutoGrid             | 199  | Training agent with [DEFAULT]
06-24 20:46 | DEBUG   | src.trainner.trainer     | 27   | Training agent [<src.agents.Grid2OpSB3.SB3AgentGrid2Op object at 0x0000015D0C6E8670>] with trainner: DEFAULT({'total_timesteps': 10000000, 'reset_num_timesteps': False, 'add_training': False, 'save_path': './agents_BridgeReward\\A2C_discrete_singleaction', 'tb_log_name': 'A2C_discrete_singleaction'})
06-24 20:46 | DEBUG   | src.agents.Grid2OpSB3    | 234  | Training agent for 0 timesteps
06-24 20:47 | INFO    | src.AutoGrid             | 205  | Evaluating agent with [GRID2OP_BASELINE]
06-24 20:47 | DEBUG   | src.evaluators.evaluator | 31   | evaluation env: <Environment_l2rpn_icaps_2021_large_val instance named l2rpn_icaps_2021_large_val>
06-24 20:47 | DEBUG   | src.evaluators.evaluator | 33   | evaluation reward: <grid2op.Reward.l2RPNSandBoxScore.L2RPNSandBoxScore object at 0x0000015CABF82C10>
06-24 20:53 | DEBUG   | src.AutoGrid             | 210  | Execution finished, cleaning up resources.
06-24 20:53 | INFO    | src.AutoGrid             | 191  | Executing experiment [experiment_DDPG_box]
06-24 20:53 | DEBUG   | src.AutoGrid             | 147  | Creating backend [<class 'lightsim2grid.lightSimBackend.LightSimBackend'>]
06-24 20:53 | DEBUG   | src.AutoGrid             | 160  | Creating a new environment using <function make at 0x0000015C8D2F5160>(([], {'dataset': 'l2rpn_icaps_2021_large_train', 'difficulty': 'competition', 'reward_class': <class 'grid2op.Reward.bridgeReward.BridgeReward'>, 'backend': <lightsim2grid.lightSimBackend.LightSimBackend object at 0x0000015C96EEB0A0>}))
06-24 20:53 | DEBUG   | src.AutoGrid             | 175  | Creating a new evaluation environment using <function make at 0x0000015C8D2F5160>(([], {'dataset': 'l2rpn_icaps_2021_large_val', 'difficulty': 'competition', 'reward_class': <class 'grid2op.Reward.l2RPNSandBoxScore.L2RPNSandBoxScore'>, 'backend': <lightsim2grid.lightSimBackend.LightSimBackend object at 0x0000015C96EEB790>}))
06-24 20:53 | DEBUG   | src.makers.SB3           | 24   | Environment [<Environment_l2rpn_icaps_2021_large_train instance named l2rpn_icaps_2021_large_train>]
